st1;st2;st3;st4;chi2;chi2error;offset
26;17;10;22;4992.29037701;6.6044531155;3
26;17;10;22;5183.5745358;6.78893079023;4
26;17;10;22;5497.40042225;7.03923028462;5
26;17;10;22;5909.17439702;7.33242429157;6
26;17;10;22;6391.87957272;7.65738152591;7
26;17;10;22;6927.31301285;8.00230496066;8
26;17;10;22;7505.62788304;8.36133154457;9
26;17;10;22;8121.7411157;8.7369069808;10
26;17;10;23;5807.36356247;7.01184825048;0
26;17;10;23;5508.31497558;6.82662647022;1
26;17;10;23;5360.33279789;6.74442159202;2
26;17;10;23;5359.0413937;6.79241142779;3
26;17;10;23;5492.98892568;6.94009074064;4
26;17;10;23;5751.25299579;7.15894914684;5
26;17;10;23;6107.76491569;7.42320514349;6
26;17;10;23;6536.04591995;7.72039990797;7
26;17;10;23;7018.87226164;8.04184334895;8
26;17;10;23;7548.39318432;8.37881208237;9
26;17;10;23;8121.7411157;8.7369069808;10
26;17;10;24;6399.68732639;7.30462461661;0
26;17;10;24;6015.2849411;7.0856282072;1
26;17;10;24;5792.57622715;6.95870677079;2
26;17;10;24;5725.3001334;6.9697095396;3
26;17;10;24;5798.88138179;7.0840276147;4
26;17;10;24;5999.44500197;7.2736336894;5
26;17;10;24;6299.67900372;7.51082948449;6
26;17;10;24;6673.68290393;7.78134835963;7
26;17;10;24;7105.1859918;8.0783729439;8
26;17;10;24;7588.17101478;8.39605207778;9
26;17;10;24;8121.7411157;8.7369069808;10
26;17;10;25;6964.20290106;7.57542952515;0
26;17;10;25;6497.1653584;7.31988695027;1
26;17;10;25;6201.58152562;7.16158342059;2
26;17;10;25;6069.67623601;7.13171848425;3
26;17;10;25;6084.25989092;7.21803924306;4
26;17;10;25;6228.97607801;7.37827532845;5
26;17;10;25;6475.50931002;7.59005899867;6
26;17;10;25;6798.53228738;7.83665853634;7
26;17;10;25;7182.65250106;8.11291016843;8
26;17;10;25;7623.46147056;8.41163669638;9
26;17;10;25;8121.7411157;8.7369069808;10
26;18;10;10;26704.0732456;15.2780367204;0
26;18;10;10;21846.5398841;13.8826390285;1
26;18;10;10;17255.8711898;12.4283781962;2
26;18;10;10;13117.4004701;10.9284895807;3
26;18;10;10;9631.98957829;9.4065028248;4
26;18;10;10;6977.0148869;7.91086864758;5
26;18;10;10;5235.8819975;6.61121469001;6
26;18;10;10;4411.68291702;6.14363193666;7
26;18;10;10;4485.19227758;6.58009902877;8
26;18;10;10;5374.12606679;7.17113463678;9
26;18;10;10;6954.06272794;7.85080851158;10
26;18;10;11;15102.161505;11.895108892;0
26;18;10;11;12433.7409155;10.8389557398;1
26;18;10;11;9930.42917823;9.73148641164;2
26;18;10;11;7717.21057036;8.58276476761;3
26;18;10;11;5932.65367485;7.43336319005;4
26;18;10;11;4699.42506726;6.36621301531;5
26;18;10;11;4065.90849619;5.8419372513;6
26;18;10;11;4019.35476826;6.09209235093;7
26;18;10;11;4534.46866091;6.63254447148;8
26;18;10;11;5543.51572126;7.20208034308;9
26;18;10;11;6954.06272794;7.85080851158;10
26;18;10;12;8532.83443462;9.20143862985;0
26;18;10;12;7148.07765413;8.41541034417;1
26;18;10;12;5873.89032015;7.58407518411;2
26;18;10;12;4795.13800153;6.74860092176;3
26;18;10;12;4007.77479728;5.94105838896;4
26;18;10;12;3596.91993807;5.49937704163;5
26;18;10;12;3588.01017994;5.62931307128;6
26;18;10;12;3959.569266;6.14174254677;7
26;18;10;12;4684.0145069;6.7107518211;8
26;18;10;12;5705.40201542;7.24904474678;9
26;18;10;12;6954.06272794;7.85080851158;10
26;18;10;13;5025.80619852;7.08292688883;0
26;18;10;13;4365.03193401;6.52984871774;1
26;18;10;13;3788.41040056;5.95585117038;2
26;18;10;13;3354.1738784;5.4309912115;3
26;18;10;13;3129.08746884;5.13375412003;4
26;18;10;13;3172.46456852;5.25176804688;5
26;18;10;13;3494.75836588;5.69769520556;6
26;18;10;13;4070.04649351;6.23171461227;7
26;18;10;13;4870.5331896;6.77981613265;8
26;18;10;13;5849.6842794;7.29025099281;9
26;18;10;13;6954.06272794;7.85080851158;10
26;18;10;14;3300.47821476;5.5568379337;0
26;18;10;14;3031.07998247;5.23775430856;1
26;18;10;14;2835.29366331;4.96031632896;2
26;18;10;14;2753.50424477;4.80863049967;3
26;18;10;14;2832.25940731;4.94495400114;4
26;18;10;14;3112.93633106;5.3243457942;5
26;18;10;14;3596.13045923;5.81450403715;6
26;18;10;14;4253.92569729;6.34119068131;7
26;18;10;14;5059.3384689;6.8372721527;8
26;18;10;14;5973.29769311;7.33258650475;9
26;18;10;14;6954.06272794;7.85080851158;10
26;18;10;15;2576.85568064;4.7191712631;0
26;18;10;15;2506.40595987;4.60557255416;1
26;18;10;15;2507.57436111;4.59921935393;2
26;18;10;15;2608.57006894;4.72940767167;3
26;18;10;15;2841.67081366;5.04636270051;4
26;18;10;15;3235.55034824;5.46735538278;5
26;18;10;15;3784.21171219;5.94604300455;6
26;18;10;15;4459.09399948;6.43404284681;7
26;18;10;15;5234.46079617;6.90150729497;8
26;18;10;15;6077.17258554;7.36982851423;9
26;18;10;15;6954.06272794;7.85080851158;10
26;18;10;16;2401.83986459;4.51165880913;0
26;18;10;16;2420.85718179;4.51971196452;1
26;18;10;16;2513.89425908;4.631651155;2
26;18;10;16;2700.64240889;4.87046135227;3
26;18;10;16;3003.04791005;5.21078351536;4
26;18;10;16;3440.55643989;5.62167227711;5
26;18;10;16;4002.65614028;6.0711392266;6
26;18;10;16;4660.85754268;6.51291046161;7
26;18;10;16;5390.80297209;6.9583164964;8
26;18;10;16;6164.11611956;7.40135718917;9
26;18;10;16;6954.06272794;7.85080851158;10
26;18;10;17;2522.98776064;4.61893589212;0
26;18;10;17;2569.45067656;4.67174222552;1
26;18;10;17;2694.50432404;4.81870052903;2
26;18;10;17;2911.6901784;5.06292369011;3
26;18;10;17;3235.23481254;5.39381117138;4
26;18;10;17;3677.66641438;5.77162147301;5
26;18;10;17;4225.28587243;6.17519111647;6
26;18;10;17;4850.04577263;6.59555745565;7
26;18;10;17;5528.96219455;7.00987180718;8
26;18;10;17;6237.55639016;7.42852853753;9
26;18;10;17;6954.06272794;7.85080851158;10
26;18;10;18;2806.32094594;4.87639467103;0
26;18;10;18;2844.44169905;4.9210186979;1
26;18;10;18;2966.78494438;5.05502696246;2
26;18;10;18;3182.28488232;5.27232937321;3
26;18;10;18;3499.18204721;5.56385955538;4
26;18;10;18;3924.62393265;5.90214645568;5
26;18;10;18;4442.58001492;6.2795632455;6
26;18;10;18;5025.63786349;6.66781376138;7
26;18;10;18;5652.13708151;7.05860925341;8
26;18;10;18;6300.87564038;7.45228618869;9
26;18;10;18;6954.06272794;7.85080851158;10
26;18;10;19;3185.70219007;5.184631513;0
26;18;10;19;3193.53271984;5.19355622434;1
26;18;10;19;3291.79311903;5.28766320474;2
26;18;10;19;3485.82547695;5.46302433533;3
26;18;10;19;3779.03646646;5.72258680161;4
26;18;10;19;4174.2152606;6.03449899787;5
26;18;10;19;4653.56002562;6.37686658462;6
26;18;10;19;5190.40342227;6.73702739068;7
26;18;10;19;5764.35918583;7.10455380415;8
26;18;10;19;6357.07363091;7.47328503522;9
26;18;10;19;6954.06272794;7.85080851158;10
26;18;10;20;3632.05760087;5.49676654439;0
26;18;10;20;3594.47613564;5.46811493563;1
26;18;10;20;3653.94602726;5.52520443583;2
26;18;10;20;3812.90051845;5.66268063044;3
26;18;10;20;4070.68545275;5.88184482148;4
26;18;10;20;4426.41740215;6.15759406888;5
26;18;10;20;4860.90088596;6.46984469038;6
26;18;10;20;5348.29143826;6.8052563141;7
26;18;10;20;5869.44724182;7.1464073971;8
26;18;10;20;6408.57894581;7.49391624081;9
26;18;10;20;6954.06272794;7.85080851158;10
26;18;10;21;4133.90635046;5.80942483418;0
26;18;10;21;4038.99148507;5.73887963862;1
26;18;10;21;4048.13500263;5.75194833262;2
26;18;10;21;4161.34546905;5.85361992528;3
26;18;10;21;4374.44722319;6.03595142939;4
26;18;10;21;4683.36187123;6.28186552647;5
26;18;10;21;5067.77025478;6.56467211398;6
26;18;10;21;5502.71857426;6.87159878149;7
26;18;10;21;5970.30070588;7.18756845031;8
26;18;10;21;6457.10526715;7.51329318991;9
26;18;10;21;6954.06272794;7.85080851158;10
26;18;10;22;4683.86265563;6.1249615126;0
26;18;10;22;4521.59525723;6.01600795086;1
26;18;10;22;4470.74950617;5.9813644757;2
26;18;10;22;4529.28648334;6.04981942252;3
26;18;10;22;4689.92405185;6.19768044588;4
26;18;10;22;4945.75593198;6.4068382601;5
26;18;10;22;5275.55103434;6.65757993847;6
26;18;10;22;5655.3067315;6.93700301472;7
26;18;10;22;6068.35322566;7.22746945441;8
26;18;10;22;6503.52094732;7.53250625489;9
26;18;10;22;6954.06272794;7.85080851158;10
26;18;10;23;5268.67426983;6.43868217631;0
26;18;10;23;5031.3659086;6.29386637253;1
26;18;10;23;4913.07062439;6.2146882732;2
26;18;10;23;4910.03315735;6.24149774153;3
26;18;10;23;5012.23702328;6.35506753754;4
26;18;10;23;5210.27792298;6.52943099929;5
26;18;10;23;5482.19657218;6.74940406462;6
26;18;10;23;5804.98299311;7.00054095208;7
26;18;10;23;6163.19298997;7.26752105251;8
26;18;10;23;6547.76560096;7.55108827415;9
26;18;10;23;6954.06272794;7.85080851158;10
26;18;10;24;5863.04078604;6.73386742444;0
26;18;10;24;5546.90087126;6.55286810951;1
26;18;10;24;5357.31063412;6.43927926083;2
26;18;10;24;5289.11607888;6.42146312475;3
26;18;10;24;5329.94841374;6.50373612494;4
26;18;10;24;5468.24628667;6.64723707829;5
26;18;10;24;5681.49145183;6.83808631096;6
26;18;10;24;5947.66869629;7.06312851713;7
26;18;10;24;6252.51264737;7.30594170295;8
26;18;10;24;6588.89895788;7.56888905428;9
26;18;10;24;6954.06272794;7.85080851158;10
26;18;10;25;6429.34479443;7.00890831858;0
26;18;10;25;6036.27996068;6.79138834925;1
26;18;10;25;5776.81896278;6.64662811486;2
26;18;10;25;5644.71977832;6.5907093563;3
26;18;10;25;5625.67442353;6.6419570152;4
26;18;10;25;5706.33658325;6.75725622874;5
26;18;10;25;5863.78365596;6.92048184534;6
26;18;10;25;6076.9382435;7.12072694719;7
26;18;10;25;6332.61085193;7.34158013298;8
26;18;10;25;6625.37617977;7.58447367289;9
26;18;10;25;6954.06272794;7.85080851158;10
26;19;10;10;26297.6432127;14.8401644634;0
26;19;10;10;21272.6427606;13.3850321141;1
26;19;10;10;16596.1656822;11.8732456484;2
26;19;10;10;12437.2546994;10.3169780542;3
26;19;10;10;8971.46854381;8.7436546873;4
26;19;10;10;6350.0232095;7.20543560422;5
26;19;10;10;4636.04613439;5.89278976451;6
26;19;10;10;3821.18388453;5.49283146237;7
26;19;10;10;3880.01047659;5.94791363618;8
26;19;10;10;4726.1078159;6.49291922642;9
26;19;10;10;6237.38953688;7.12104874212;10
26;19;10;11;14710.1809755;11.457236635;0
26;19;10;11;11920.4286982;10.3413488254;1
26;19;10;11;9355.58204136;9.17635386379;2
26;19;10;11;7127.77724705;7.97190226582;3
26;19;10;11;5355.73442297;6.77758628409;4
26;19;10;11;4141.58691002;5.6879586986;5
26;19;10;11;3518.28100645;5.19094978954;6
26;19;10;11;3464.56808621;5.47200893113;7
26;19;10;11;3950.54942621;6.00369442568;8
26;19;10;11;4905.08584988;6.52391288073;9
26;19;10;11;6237.38953688;7.12104874212;10
26;19;10;12;8152.35938195;8.76356637281;0
26;19;10;12;6683.00641871;7.91780342977;1
26;19;10;12;5366.6120116;7.03011468671;2
26;19;10;12;4277.93483936;6.1478713763;3
26;19;10;12;3497.42381026;5.30413513605;4
26;19;10;12;3094.14555702;4.87742926617;5
26;19;10;12;3081.95382322;5.04218858741;6
26;19;10;12;3433.21869055;5.54883906837;7
26;19;10;12;4117.02567847;6.08229689249;8
26;19;10;12;5074.60693084;6.5712501715;9
26;19;10;12;6237.38953688;7.12104874212;10
26;19;10;13;4654.38832356;6.64505463179;0
26;19;10;13;3937.93627777;6.03637143362;1
26;19;10;13;3334.32266339;5.40845394282;2
26;19;10;13;2893.83071568;4.84980521293;3
26;19;10;13;2671.13940386;4.54890904363;4
26;19;10;13;2713.03670967;4.69051915979;5
26;19;10;13;3021.42704486;5.13298855372;6
26;19;10;13;3566.08098519;5.65398321089;7
26;19;10;13;4316.87207463;6.15136120404;8
26;19;10;13;5224.89934302;6.61245641753;9
26;19;10;13;6237.38953688;7.12104874212;10
26;19;10;14;2936.16775981;5.11900076572;0
26;19;10;14;2633.78482254;4.75405332179;1
26;19;10;14;2422.94605122;4.43838184585;2
26;19;10;14;2337.78070971;4.27752035836;3
26;19;10;14;2415.43337702;4.42265687881;4
26;19;10;14;2687.52369732;4.79861306759;5
26;19;10;14;3148.47938656;5.27755055858;6
26;19;10;14;3767.52637557;5.76514959224;7
26;19;10;14;4516.13598246;6.20886517208;8
26;19;10;14;5353.22908768;6.65549468225;9
26;19;10;14;6237.38953688;7.12104874212;10
26;19;10;15;2218.14746048;4.28133409512;0
26;19;10;15;2132.60024864;4.13767909075;1
26;19;10;15;2128.12729259;4.11736423105;2
26;19;10;15;2228.01676877;4.24759892171;3
26;19;10;15;2457.25813363;4.55683130633;4
26;19;10;15;2836.94931109;4.97065146847;5
26;19;10;15;3356.80241236;5.42134215503;6
26;19;10;15;3986.5407572;5.85852622579;7
26;19;10;15;4699.50204553;6.27347320143;8
26;19;10;15;5460.82150256;6.69332864808;9
26;19;10;15;6237.38953688;7.12104874212;10
26;19;10;16;2047.60114546;4.07483753231;0
26;19;10;16;2065.79151248;4.07542844601;1
26;19;10;16;2160.69546798;4.1838367119;2
26;19;10;16;2348.14816132;4.41640576554;3
26;19;10;16;2644.49482129;4.74998262356;4
26;19;10;16;3063.34587686;5.14305560785;5
26;19;10;16;3591.39586447;5.54774882772;6
26;19;10;16;4199.35079674;5.93786021277;7
26;19;10;16;4862.42112995;6.33028240286;8
26;19;10;16;5550.73090127;6.72485732302;9
26;19;10;16;6237.38953688;7.12104874212;10
26;19;10;17;2172.3872332;4.1866547001;0
26;19;10;17;2229.63947625;4.24585090018;1
26;19;10;17;2362.67173564;4.39804933625;2
26;19;10;17;2582.03611175;4.63666526481;3
26;19;10;17;2897.7315344;4.94497321787;4
26;19;10;17;3317.86778274;5.29465935225;5
26;19;10;17;3827.17096671;5.65291537765;6
26;19;10;17;4397.53091885;6.02122069284;7
26;19;10;17;5005.93398219;6.38254046641;8
26;19;10;17;5626.58539757;6.75284222058;9
26;19;10;17;6237.38953688;7.12104874212;10
26;19;10;18;2458.7660128;4.44774050716;0
26;19;10;18;2517.40028321;4.51392206453;1
26;19;10;18;2652.83838028;4.65371469337;2
26;19;10;18;2871.75073309;4.85836767906;3
26;19;10;18;3179.299936;5.11776193233;4
26;19;10;18;3579.40113521;5.42523228292;5
26;19;10;18;4055.46932984;5.75855335718;6
26;19;10;18;4580.65028089;6.09376211995;7
26;19;10;18;5133.59048687;6.431869869;8
26;19;10;18;5691.92563862;6.77659987175;9
26;19;10;18;6237.38953688;7.12104874212;10
26;19;10;19;2840.78510537;4.75659164815;0
26;19;10;19;2877.55146264;4.79151974198;1
26;19;10;19;2993.33798836;4.89391047843;2
26;19;10;19;3191.85145997;5.05950623179;3
26;19;10;19;3474.41639056;5.28348251105;4
26;19;10;19;3841.61687659;5.56213408418;5
26;19;10;19;4275.98031002;5.85791471455;6
26;19;10;19;4751.9353556;6.16402076546;7
26;19;10;19;5249.69420743;6.47781441973;8
26;19;10;19;5749.8740486;6.79770206449;9
26;19;10;19;6237.38953688;7.12104874212;10
26;19;10;20;3289.50779632;5.07117849876;0
26;19;10;20;3288.42057909;5.06795159745;1
26;19;10;20;3369.39334918;5.13482686012;2
26;19;10;20;3533.78803476;5.26397291471;3
26;19;10;20;3779.76196105;5.45002238455;4
26;19;10;20;4105.1485255;5.68941575847;5
26;19;10;20;4491.87453321;5.95386762628;6
26;19;10;20;4915.67417045;6.23387047565;7
26;19;10;20;5358.26573614;6.52048156189;8
26;19;10;20;5802.95023966;6.81911405161;9
26;19;10;20;6237.38953688;7.12104874212;10
26;19;10;21;3793.54544786;5.38453954133;0
26;19;10;21;3742.11371238;5.34722533452;1
26;19;10;21;3776.43720597;5.36583639258;2
26;19;10;21;3895.97467926;5.45728303824;3
26;19;10;21;4096.18825702;5.60949703646;4
26;19;10;21;4372.56880615;5.81826110514;5
26;19;10;21;4706.65275585;6.05138785671;6
26;19;10;21;5075.51123862;6.30116424949;7
26;19;10;21;5462.34018791;6.5616426151;8
26;19;10;21;5852.92906923;6.83954881613;9
26;19;10;21;6237.38953688;7.12104874212;10
26;19;10;22;4345.55979072;5.70066817609;0
26;19;10;22;4233.34657138;5.62672868477;1
26;19;10;22;4211.13805736;5.60756378701;2
26;19;10;22;4276.83583548;5.65502891188;3
26;19;10;22;4423.57245812;5.77253749288;4
26;19;10;22;4644.81237841;5.94746549418;5
26;19;10;22;4921.86955563;6.14711413622;6
26;19;10;22;5233.18589335;6.36827646421;7
26;19;10;22;5563.42112752;6.60170943598;8
26;19;10;22;5900.71041891;6.85888428422;9
26;19;10;22;6237.38953688;7.12104874212;10
26;19;10;23;4932.30229312;6.01691190255;0
26;19;10;23;4751.21318816;5.90617081847;1
26;19;10;23;4664.79880582;5.84900507128;2
26;19;10;23;4669.70442044;5.85115137772;3
26;19;10;23;4757.05714184;5.93141316626;4
26;19;10;23;4918.57535934;6.07350814528;5
26;19;10;23;5135.49170219;6.24111680875;6
26;19;10;23;5387.63439894;6.43313698652;7
26;19;10;23;5661.10221011;6.64353716048;8
26;19;10;23;5946.23636841;6.87831114685;9
26;19;10;23;6237.38953688;7.12104874212;10
26;19;10;24;5528.4380768;6.31584614063;0
26;19;10;24;5274.16646139;6.16796756909;1
26;19;10;24;5119.42928716;6.07804426412;2
26;19;10;24;5059.89461521;6.04206894479;3
26;19;10;24;5085.00514115;6.08225265133;4
26;19;10;24;5185.01121636;6.19430814059;5
26;19;10;24;5341.179229;6.33352872286;6
26;19;10;24;5534.692896;6.49795201379;7
26;19;10;24;5753.02535953;6.68308284764;8
26;19;10;24;5988.54377314;6.89611192699;9
26;19;10;24;6237.38953688;7.12104874212;10
26;19;10;25;6096.2910824;6.59270996893;0
26;19;10;25;5770.04029654;6.40965128966;1
26;19;10;25;5548.03449449;6.2883266691;2
26;19;10;25;5425.22275459;6.22035946544;3
26;19;10;25;5389.69332246;6.22297128479;4
26;19;10;25;5430.51482028;6.30646713562;5
26;19;10;25;5529.06820849;6.4184566602;6
26;19;10;25;5667.79083299;6.55719089136;7
26;19;10;25;5835.40292656;6.71890926613;8
26;19;10;25;6026.04887625;6.91169654559;9
26;19;10;25;6237.38953688;7.12104874212;10
26;20;10;10;26035.7990182;14.5744225431;0
26;20;10;10;20862.6781499;13.0656826148;1
26;20;10;10;16114.0692897;11.5034734115;2
26;20;10;10;11944.2874204;9.90000757059;3
26;20;10;10;8506.10482317;8.28944496455;4
26;20;10;10;5927.1085514;6.71741302753;5
26;20;10;10;4251.93754108;5.42388966641;6
26;20;10;10;3461.83556028;5.08309461935;7
26;20;10;10;3525.81332314;5.53503647753;8
26;20;10;10;4354.09863447;6.00388651027;9
26;20;10;10;5827.11511982;6.55832803273;10
26;20;10;11;14461.3041759;11.1914947147;0
26;20;10;11;11564.834704;10.0219993261;1
26;20;10;11;8949.63996215;8.80658162693;2
26;20;10;11;6716.21789632;7.56176756052;3
26;20;10;11;4965.39731782;6.33123247895;4
26;20;10;11;3780.73258611;5.22813834693;5
26;20;10;11;3181.02569105;4.78609781662;6
26;20;10;11;3137.2690401;5.10205233087;7
26;20;10;11;3615.43390398;5.59289923619;8
26;20;10;11;4541.68155269;6.03503444318;9
26;20;10;11;5827.11511982;6.55832803273;10
26;20;10;12;7913.80792429;8.49782445254;0
26;20;10;12;6370.70525255;7.59845393046;1
26;20;10;12;5021.30811908;6.66513998317;2
26;20;10;12;3931.19688785;5.74073835316;3
26;20;10;12;3166.82695771;4.88195040405;4
26;20;10;12;2782.70703064;4.48493339067;5
26;20;10;12;2782.00562396;4.68432467501;6
26;20;10;12;3131.43901461;5.18533153199;7
26;20;10;12;3797.10398395;5.6733522024;8
26;20;10;12;4718.05430829;6.08279495565;9
26;20;10;12;5827.11511982;6.55832803273;10
26;20;10;13;4423.96503457;6.37931271152;0
26;20;10;13;3659.71547556;5.72072798187;1
26;20;10;13;3036.75350118;5.04604045767;2
26;20;10;13;2598.12054352;4.46898867889;3
26;20;10;13;2387.57042274;4.1859579343;4
26;20;10;13;2440.49858413;4.35216368039;5
26;20;10;13;2750.8472226;4.80881179275;6
26;20;10;13;3284.39030463;5.29488385867;7
26;20;10;13;4008.91104892;5.74359410294;8
26;20;10;13;4873.74039827;6.12407093413;9
26;20;10;13;5827.11511982;6.55832803273;10
26;20;10;14;2712.1228715;4.85329033537;0
26;20;10;14;2382.30783257;4.44769682504;1
26;20;10;14;2162.83566342;4.10356396821;2
26;20;10;14;2082.1134594;3.95265838855;3
26;20;10;14;2168.76847842;4.10968743047;4
26;20;10;14;2445.51180143;4.49590880524;5
26;20;10;14;2900.94574895;4.95996533954;6
26;20;10;14;3501.60009005;5.40970453105;7
26;20;10;14;4217.5608272;5.80206518781;8
26;20;10;14;5006.30271235;6.16779459016;9
26;20;10;14;5827.11511982;6.55832803273;10
26;20;10;15;1999.13017689;4.01562366477;0
26;20;10;15;1902.20335744;3.84997078556;1
26;20;10;15;1897.54278755;3.82989088099;2
26;20;10;15;2003.91228671;3.96512198902;3
26;20;10;15;2239.68189665;4.27894115437;4
26;20;10;15;2618.99890391;4.68613294361;5
26;20;10;15;3127.43431691;5.10930830893;6
26;20;10;15;3733.04033684;5.50568206668;7
26;20;10;15;4408.32505305;5.86773624356;8
26;20;10;15;5117.23133751;6.20620292682;9
26;20;10;15;5827.11511982;6.55832803273;10
26;20;10;16;1832.5949191;3.81194416077;0
26;20;10;16;1852.21246746;3.8106985968;1
26;20;10;16;1953.66691302;3.92654287286;2
26;20;10;16;2149.22467044;4.16760789627;3
26;20;10;16;2450.1257164;4.49688684271;4
26;20;10;16;2864.59188902;4.86463631937;5
26;20;10;16;3376.52036211;5.24023110881;6
26;20;10;16;3955.76381612;5.58713410091;7
26;20;10;16;4577.14644204;5.92512655704;8
26;20;10;16;5209.80238748;6.23810070973;9
26;20;10;16;5827.11511982;6.55832803273;10
26;20;10;17;1960.64602346;3.92746168776;0
26;20;10;17;2029.75022522;3.99818683779;1
26;20;10;17;2174.81781815;4.1680739462;2
26;20;10;17;2403.6100483;4.40918809069;3
26;20;10;17;2722.25312775;4.70184056362;4
26;20;10;17;3134.73975694;5.02313673036;5
26;20;10;17;3624.09249303;5.34911683423;6
26;20;10;17;4162.01351777;5.67251829286;7
26;20;10;17;4725.4637938;5.97848831845;8
26;20;10;17;5287.82347854;6.26650902373;9
26;20;10;17;5827.11511982;6.55832803273;10
26;20;10;18;2249.75800593;4.19077942515;0
26;20;10;18;2328.97099965;4.27780693904;1
26;20;10;18;2481.03588928;4.43335565185;2
26;20;10;18;2710.48342687;4.63791573459;3
26;20;10;18;3019.6352653;4.88255081051;4
26;20;10;18;3409.35387724;5.1595260119;5
26;20;10;18;3862.26635648;5.45816681939;6
26;20;10;18;4351.88806688;5.74647367222;7
26;20;10;18;4857.14222957;6.02874493916;8
26;20;10;18;5354.97741418;6.29029012334;9
26;20;10;18;5827.11511982;6.55832803273;10
26;20;10;19;2634.14437865;4.50053001515;0
